layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,kurtosis_scaled
2,self_attn.o_proj,4,64,8,128,5.02734375,8.5078125,16777216,7.172113174858918,0.10383651158253793
2,self_attn.o_proj,4,128,8,128,5.76953125,8.25390625,16777216,7.172113174858918,0.10383651158253793
2,self_attn.o_proj,8,32,8,128,0.25830078125,17.015625,16777216,7.172113174858918,0.10383651158253793
2,self_attn.o_proj,8,64,8,128,0.303955078125,16.5078125,16777216,7.172113174858918,0.10383651158253793
2,self_attn.o_proj,8,128,8,128,0.34765625,16.25390625,16777216,7.172113174858918,0.10383651158253793
2,mlp.gate_proj,2,32,8,128,46.625,13.4794921875,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,2,64,8,128,54.34375,12.11474609375,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,2,128,8,128,61.34375,11.432373046875,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,3,32,8,128,19.9375,18.8544921875,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,3,64,8,128,23.28125,17.48974609375,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,3,128,8,128,26.3125,16.807373046875,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,4,32,8,128,9.3046875,24.2294921875,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,4,64,8,128,10.8671875,22.86474609375,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,4,128,8,128,12.2890625,22.182373046875,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,8,32,8,128,0.5634765625,45.7294921875,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,8,64,8,128,0.6572265625,44.36474609375,45088768,3.252795019767423,0.018841297414613867
2,mlp.gate_proj,8,128,8,128,0.74072265625,43.682373046875,45088768,3.252795019767423,0.018841297414613867
2,mlp.up_proj,2,32,8,128,43.5,13.4794921875,45088768,3.0643926831566968,0.006677511914817241
