layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
2,self_attn.k_proj,8,128,8,128,0.63037109375,8.126953125,8388608
2,self_attn.o_proj,2,32,8,128,34.6875,20.0625,67108864
2,self_attn.o_proj,2,64,8,128,40.65625,18.03125,67108864
2,self_attn.o_proj,2,128,8,128,46.28125,17.015625,67108864
2,self_attn.o_proj,3,32,8,128,14.8828125,28.0625,67108864
2,self_attn.o_proj,3,64,8,128,17.515625,26.03125,67108864
2,self_attn.o_proj,3,128,8,128,20.09375,25.015625,67108864
2,self_attn.o_proj,4,32,8,128,6.94921875,36.0625,67108864
2,self_attn.o_proj,4,64,8,128,8.1796875,34.03125,67108864
2,self_attn.o_proj,4,128,8,128,9.3984375,33.015625,67108864
2,self_attn.o_proj,8,32,8,128,0.420166015625,68.0625,67108864
2,self_attn.o_proj,8,64,8,128,0.4951171875,66.03125,67108864
2,self_attn.o_proj,8,128,8,128,0.56640625,65.015625,67108864
2,mlp.gate_proj,2,32,8,128,80.1875,70.21875,234881024
2,mlp.gate_proj,2,64,8,128,93.625,63.109375,234881024
2,mlp.gate_proj,2,128,8,128,106.0625,59.5546875,234881024
2,mlp.gate_proj,3,32,8,128,34.28125,98.21875,234881024
2,mlp.gate_proj,3,64,8,128,40.15625,91.109375,234881024
2,mlp.gate_proj,3,128,8,128,45.5,87.5546875,234881024
2,mlp.gate_proj,4,32,8,128,15.9921875,126.21875,234881024
2,mlp.gate_proj,4,64,8,128,18.734375,119.109375,234881024
2,mlp.gate_proj,4,128,8,128,21.25,115.5546875,234881024
2,mlp.gate_proj,8,32,8,128,0.97265625,238.21875,234881024
2,mlp.gate_proj,8,64,8,128,1.1396484375,231.109375,234881024
2,mlp.gate_proj,8,128,8,128,1.2890625,227.5546875,234881024
2,mlp.up_proj,2,32,8,128,76.375,70.21875,234881024
2,mlp.up_proj,2,64,8,128,88.875,63.109375,234881024
2,mlp.up_proj,2,128,8,128,100.25,59.5546875,234881024
2,mlp.up_proj,3,32,8,128,32.625,98.21875,234881024
2,mlp.up_proj,3,64,8,128,38.09375,91.109375,234881024
2,mlp.up_proj,3,128,8,128,42.9375,87.5546875,234881024
2,mlp.up_proj,4,32,8,128,15.2265625,126.21875,234881024
2,mlp.up_proj,4,64,8,128,17.765625,119.109375,234881024
2,mlp.up_proj,4,128,8,128,20.046875,115.5546875,234881024
2,mlp.up_proj,8,32,8,128,0.92578125,238.21875,234881024
2,mlp.up_proj,8,64,8,128,1.080078125,231.109375,234881024
2,mlp.up_proj,8,128,8,128,1.216796875,227.5546875,234881024
2,mlp.down_proj,2,32,8,128,79.5,70.21875,234881024
2,mlp.down_proj,2,64,8,128,92.5,63.109375,234881024
2,mlp.down_proj,2,128,8,128,104.3125,59.5546875,234881024
2,mlp.down_proj,3,32,8,128,33.96875,98.21875,234881024
2,mlp.down_proj,3,64,8,128,39.625,91.109375,234881024
2,mlp.down_proj,3,128,8,128,44.6875,87.5546875,234881024
2,mlp.down_proj,4,32,8,128,15.84375,126.21875,234881024
2,mlp.down_proj,4,64,8,128,18.484375,119.109375,234881024
2,mlp.down_proj,4,128,8,128,20.859375,115.5546875,234881024
2,mlp.down_proj,8,32,8,128,0.9638671875,238.21875,234881024
2,mlp.down_proj,8,64,8,128,1.125,231.109375,234881024
2,mlp.down_proj,8,128,8,128,1.2666015625,227.5546875,234881024
3,self_attn.q_proj,2,32,8,128,51.6875,20.0625,67108864
3,self_attn.q_proj,2,64,8,128,61.3125,18.03125,67108864
3,self_attn.q_proj,2,128,8,128,70.9375,17.015625,67108864
3,self_attn.q_proj,3,32,8,128,22.140625,28.0625,67108864
3,self_attn.q_proj,3,64,8,128,26.328125,26.03125,67108864
3,self_attn.q_proj,3,128,8,128,30.609375,25.015625,67108864
3,self_attn.q_proj,4,32,8,128,10.328125,36.0625,67108864
3,self_attn.q_proj,4,64,8,128,12.28125,34.03125,67108864
3,self_attn.q_proj,4,128,8,128,14.28125,33.015625,67108864
3,self_attn.q_proj,8,32,8,128,0.62548828125,68.0625,67108864
3,self_attn.q_proj,8,64,8,128,0.74267578125,66.03125,67108864
3,self_attn.q_proj,8,128,8,128,0.86083984375,65.015625,67108864
3,self_attn.v_proj,2,32,8,128,11.6484375,2.5078125,8388608
3,self_attn.v_proj,2,64,8,128,13.6328125,2.25390625,8388608
3,self_attn.v_proj,2,128,8,128,15.4140625,2.126953125,8388608
3,self_attn.v_proj,3,32,8,128,4.98046875,3.5078125,8388608
3,self_attn.v_proj,3,64,8,128,5.828125,3.25390625,8388608
3,self_attn.v_proj,3,128,8,128,6.58984375,3.126953125,8388608
3,self_attn.v_proj,4,32,8,128,2.32421875,4.5078125,8388608
3,self_attn.v_proj,4,64,8,128,2.71875,4.25390625,8388608
3,self_attn.v_proj,4,128,8,128,3.076171875,4.126953125,8388608
3,self_attn.v_proj,8,32,8,128,0.140869140625,8.5078125,8388608
3,self_attn.v_proj,8,64,8,128,0.1644287109375,8.25390625,8388608
3,self_attn.v_proj,8,128,8,128,0.1854248046875,8.126953125,8388608
3,self_attn.k_proj,2,32,8,128,31.90625,2.5078125,8388608
3,self_attn.k_proj,2,64,8,128,38.375,2.25390625,8388608
3,self_attn.k_proj,2,128,8,128,43.78125,2.126953125,8388608
3,self_attn.k_proj,3,32,8,128,13.875,3.5078125,8388608
3,self_attn.k_proj,3,64,8,128,16.84375,3.25390625,8388608
3,self_attn.k_proj,3,128,8,128,19.703125,3.126953125,8388608
3,self_attn.k_proj,4,32,8,128,6.47265625,4.5078125,8388608
