dataset,part,model,nbits,group_size,layer,sensitivity
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,22,0.0024274711031466722
pileval,attn_in,Llama-2-7b-chat-hf,3,128,23,0.0010683120926842093
pileval,attn_out,Llama-2-7b-chat-hf,3,128,23,0.0005604738253168762
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,23,0.0037731535267084837
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,23,0.002643073443323374
pileval,attn_in,Llama-2-7b-chat-hf,3,128,24,0.0017008889699354768
pileval,attn_out,Llama-2-7b-chat-hf,3,128,24,0.0007152720936574042
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,24,0.004219431430101395
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,24,0.002802119357511401
pileval,attn_in,Llama-2-7b-chat-hf,3,128,25,0.0013390802778303623
pileval,attn_out,Llama-2-7b-chat-hf,3,128,25,0.0006204802193678916
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,25,0.00480580423027277
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,25,0.0031095535960048437
pileval,attn_in,Llama-2-7b-chat-hf,3,128,26,0.002049335977062583
pileval,attn_out,Llama-2-7b-chat-hf,3,128,26,0.0010358786676079035
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,26,0.005599393974989653
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,26,0.0035033514723181725
pileval,attn_in,Llama-2-7b-chat-hf,3,128,27,0.0018218309851363301
pileval,attn_out,Llama-2-7b-chat-hf,3,128,27,0.0009678661590442061
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,27,0.006535708904266357
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,27,0.004085205961018801
pileval,attn_in,Llama-2-7b-chat-hf,3,128,28,0.00220969645306468
pileval,attn_out,Llama-2-7b-chat-hf,3,128,28,0.0011842752574011683
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,28,0.007948756217956543
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,28,0.005227948538959026
pileval,attn_in,Llama-2-7b-chat-hf,3,128,29,0.002540695248171687
pileval,attn_out,Llama-2-7b-chat-hf,3,128,29,0.0013752201339229941
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,29,0.009569183923304081
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,29,0.007309147156774998
pileval,attn_in,Llama-2-7b-chat-hf,3,128,30,0.0025273989886045456
pileval,attn_out,Llama-2-7b-chat-hf,3,128,30,0.0015700537478551269
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,30,0.014621649868786335
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,30,0.020990140736103058
pileval,attn_in,Llama-2-7b-chat-hf,3,128,31,0.007755497004836798
pileval,attn_out,Llama-2-7b-chat-hf,3,128,31,0.0023908978328108788
pileval,mlp_gate,Llama-2-7b-chat-hf,3,128,31,0.023883163928985596
pileval,mlp_down,Llama-2-7b-chat-hf,3,128,31,0.03451888635754585
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,0,2.4695209503988735e-06
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,0,3.3722010357450927e-06
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,0,7.650692737115605e-07
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,0,5.833001978317043e-06
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,1,7.753556019451935e-06
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,1,1.4109785297478084e-05
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,1,0.0001554525370011106
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,1,0.034825537353754044
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,2,1.425821756129153e-05
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,2,8.298747161461506e-06
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,2,2.0628122001653537e-05
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,2,2.6856432668864727e-05
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,3,3.4487369703128934e-05
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,3,1.7387950720149092e-05
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,3,5.1734576118178666e-05
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,3,4.523915413301438e-05
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,4,6.13105803495273e-05
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,4,2.833810322044883e-05
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,4,0.00010231821215711534
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,4,0.00017994284280575812
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,5,0.00011087676102761179
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,5,5.77423743379768e-05
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,5,0.00016245729057118297
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,5,0.0001303250464843586
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,6,0.00015439516573678702
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,6,7.793980330461636e-05
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,6,0.00024227783433161676
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,6,0.00019585478003136814
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,7,0.00021849543554708362
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,7,0.00010005597869167104
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,7,0.00033585852361284196
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,7,0.00026047014398500323
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,8,0.00034046630025841296
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,8,0.0001534995826659724
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,8,0.00041699031135067344
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,8,0.0003219901700504124
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,9,0.0004436969757080078
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,9,0.0002064222062472254
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,9,0.0004907461698167026
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,9,0.0003812701324932277
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,10,0.0005123571609146893
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,10,0.00028794282115995884
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,10,0.0005748934927396476
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,10,0.0004254138912074268
wikitext,attn_in,Llama-2-7b-chat-hf,3,128,11,0.0005333242588676512
wikitext,attn_out,Llama-2-7b-chat-hf,3,128,11,0.0002686362713575363
wikitext,mlp_gate,Llama-2-7b-chat-hf,3,128,11,0.0006274443003349006
wikitext,mlp_down,Llama-2-7b-chat-hf,3,128,11,0.00046736179501749575
