quant_method,dataset,part,model,nbits,group_size,layer,sensitivity
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,19,0.0010400345781818032
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,19,5.687675438821316e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,19,0.00248494534753263
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,19,0.0023320927284657955
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,20,0.0011330136330798268
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,20,6.669073482044041e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,20,0.0029097488150000572
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,20,0.002823407296091318
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,21,9.154526051133871e-4
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,21,6.20332604739815e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,21,0.0032036895863711834
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,21,0.002828191965818405
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,22,0.001522532314993441
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,22,7.750179502181709e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,22,0.0036471339408308268
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,22,0.003152823308482766
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,23,0.0012038529384881258
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,23,6.632106960751116e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,23,0.004064390901476145
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,23,0.0033499642740935087
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,24,0.001629590755328536
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,24,8.595355320721865e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,24,0.004442899022251368
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,24,0.0034644543193280697
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,25,0.0014179536374285817
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,25,6.956326542422175e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,25,0.005011596716940403
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,25,0.0037422464229166508
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,26,0.0021088675130158663
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,26,0.0011845917906612158
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,26,0.005654674023389816
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,26,0.004067800473421812
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,27,0.0018865589518100023
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,27,0.0010937266051769257
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,27,0.006525352597236633
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,27,0.004697713535279036
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,28,0.002448367653414607
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,28,0.0013047953834757209
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,28,0.007823150604963303
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,28,0.0059875366277992725
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,29,0.002292183693498373
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,29,0.0013158798683434725
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,29,0.009582111611962318
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,29,0.008739805780351162
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,30,0.0026862062513828278
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,30,0.0017922201659530401
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,30,0.016373910009860992
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,30,0.02779489941895008
hqq,pileval,attn_in,Llama-2-7b-hf,3,128,31,0.010080674663186073
hqq,pileval,attn_out,Llama-2-7b-hf,3,128,31,0.002426684834063053
hqq,pileval,mlp_gate,Llama-2-7b-hf,3,128,31,0.03300805389881134
hqq,pileval,mlp_down,Llama-2-7b-hf,3,128,31,0.07783669233322144
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,0,2.5673964501038427e-6
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,0,3.7795700791320996e-6
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,0,7.691664904996287e-7
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,0,7.605570772284409e-6
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,1,8.242922376666684e-6
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,1,1.6270860214717686e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,1,4.2427759035490453e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,1,0.04296180605888367
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,2,1.280415199289564e-5
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,2,7.63992102292832e-6
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,2,2.1265183022478595e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,2,2.833206053765025e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,3,3.8970836612861603e-05
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,3,1.7893313270178623e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,3,5.2000617870362476e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,3,4.745768819702789e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,4,7.652252679690719e-5
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,4,3.1812040106160566e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,4,1.0352856043027714e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,4,1.8859480042010546e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,5,1.4950278273317963e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,5,6.831752398284152e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,5,1.6676521045155823e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,5,1.426710223313421e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,6,1.7270831449422985e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,6,8.441341924481094e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,6,2.502026909496635e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,6,2.1428923355415463e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,7,2.498370304238051e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,7,1.1503481073305011e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,7,3.467271162662655e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,7,2.9187535983510315e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,8,4.30867075920105e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,8,1.7572674551047385e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,8,4.3635041220113635e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,8,3.5887726699002087e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,9,5.639276350848377e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,9,2.3539883841294795e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,9,5.15341351274401e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,9,4.2372423922643065e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,10,6.440068245865405e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,10,3.2164930598810315e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,10,6.136320880614221e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,10,4.77066554594785e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,11,6.522696348838508e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,11,3.1343084992840886e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,11,6.781687843613327e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,11,5.417197244241834e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,12,8.402574458159506e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,12,3.682053356897086e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,12,7.545921835117042e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,12,5.997155676595867e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,13,8.764230879023671e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,13,4.2933947406709194e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,13,8.877418586052954e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,13,7.335387053899467e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,14,8.686194778420031e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,14,4.525783588178456e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,14,0.0010042886715382338
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,14,8.662889013066888e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,15,9.839929407462478e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,15,5.107802571728826e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,15,0.0012529435334727168
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,15,0.0010980989318341017
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,16,0.0010756081901490688
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,16,6.61420461256057e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,16,0.0015789892058819532
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,16,0.0016994166653603315
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,17,9.061073651537299e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,17,5.584534374065697e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,17,0.0017672422109171748
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,17,0.001693582278676331
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,18,9.517375729046762e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,18,5.225525819696486e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,18,0.0020829662680625916
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,18,0.001979595050215721
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,19,9.231869480572641e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,19,4.974748007953167e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,19,0.0023669193033128977
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,19,0.0022172152530401945
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,20,0.0010792466346174479
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,20,6.558336317539215e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,20,0.0027665416710078716
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,20,0.0027402674313634634
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,21,7.808325462974608e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,21,4.725787730421871e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,21,0.0031166307162493467
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,21,0.0028884271159768105
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,22,0.001439885119907558
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,22,7.533312309533358e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,22,0.003484766697511077
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,22,0.003058408619835973
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,23,0.0011868436122313142
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,23,7.08177569322288e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,23,0.003943291958421469
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,23,0.003270675428211689
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,24,0.0015084275510162115
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,24,7.639250834472477e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,24,0.004346506204456091
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,24,0.0034665269777178764
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,25,0.0016320755239576101
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,25,9.900755248963833e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,25,0.004958693403750658
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,25,0.0036673578433692455
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,26,0.0019489360274747014
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,26,0.0011094785295426846
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,26,0.00560533395037055
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,26,0.004079408012330532
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,27,0.0018292940221726894
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,27,0.0010995594784617424
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,27,0.006518748123198748
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,27,0.0047594341449439526
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,28,0.0027603060007095337
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,28,0.0015078603755682707
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,28,0.007614676840603352
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,28,0.0055554211139678955
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,29,0.0024260524660348892
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,29,0.0015345439314842224
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,29,0.009142774157226086
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,29,0.009215577505528927
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,30,0.0026109858881682158
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,30,0.0019123980309814215
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,30,0.018208429217338562
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,30,0.05835290253162384
hqq,wikitext,attn_in,Llama-2-7b-hf,3,128,31,0.009387901052832603
hqq,wikitext,attn_out,Llama-2-7b-hf,3,128,31,0.002707701874896884
hqq,wikitext,mlp_gate,Llama-2-7b-hf,3,128,31,0.03149871900677681
hqq,wikitext,mlp_down,Llama-2-7b-hf,3,128,31,0.07138074189424515
hqq,bos,attn_in,Llama-2-7b-hf,3,32,0,8.859209401634871e-7
hqq,bos,attn_out,Llama-2-7b-hf,3,32,0,1.4799787777519668e-6
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,0,4.5610141796714743e-7
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,0,4.604222340276465e-6
hqq,bos,attn_in,Llama-2-7b-hf,3,32,1,3.4951174257003004e-6
hqq,bos,attn_out,Llama-2-7b-hf,3,32,1,7.411141723423498e-6
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,1,2.6564186555333436e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,1,0.028366396203637123
hqq,bos,attn_in,Llama-2-7b-hf,3,32,2,6.614855465159053e-6
hqq,bos,attn_out,Llama-2-7b-hf,3,32,2,3.8977736949163955e-6
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,2,1.0537240086705424e-5
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,2,1.3201802175899502e-5
hqq,bos,attn_in,Llama-2-7b-hf,3,32,3,2.480392504367046e-5
hqq,bos,attn_out,Llama-2-7b-hf,3,32,3,9.004466846818104e-6
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,3,2.489267717464827e-5
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,3,2.5068173272302374e-5
hqq,bos,attn_in,Llama-2-7b-hf,3,32,4,6.339391256915405e-5
hqq,bos,attn_out,Llama-2-7b-hf,3,32,4,1.897667971206829e-5
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,4,5.189132934901863e-5
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,4,8.061480184551328e-5
hqq,bos,attn_in,Llama-2-7b-hf,3,32,5,1.1699843889800832e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,5,3.700102024595253e-5
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,5,8.348833216587082e-5
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,5,7.811161776771769e-5
hqq,bos,attn_in,Llama-2-7b-hf,3,32,6,9.322159894509241e-5
hqq,bos,attn_out,Llama-2-7b-hf,3,32,6,4.156396971666254e-5
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,6,1.2345152208581567e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,6,1.1142060975544155e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,7,1.5647761756554246e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,7,5.911623520660214e-5
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,7,1.714841346256435e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,7,1.5314528718590736e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,8,2.4536516866646707e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,8,8.504510333295912e-5
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,8,2.1359340462367982e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,8,1.8430010823067278e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,9,3.135780862066895e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,9,1.3737351400777698e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,9,2.545816241763532e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,9,2.1360276150517166e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,10,3.8478485657833517e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,10,1.5216444444376975e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,10,2.949387417174876e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,10,2.3821080685593188e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,11,3.6982609890401363e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,11,1.3793108519166708e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,11,3.265507402829826e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,11,3.0060988501645625e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,12,4.545861156657338e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,12,1.9482032803352922e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,12,3.6935662501491606e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,12,3.094224084634334e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,13,4.60497714811936e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,13,2.368466230109334e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,13,4.4664673623628914e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,13,4.1349325329065323e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,14,4.440571356099099e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,14,2.6492850156500936e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,14,5.196229903958738e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,14,4.946679109707475e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,15,7.1380176814273e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,15,0.00033164204796776175
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,15,6.598530453629792e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,15,6.352264317683876e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,16,7.000496261753142e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,16,4.945290856994689e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,16,8.697164012119174e-4
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,16,9.397618705406785e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,17,5.035208887420595e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,17,3.9483854197897017e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,17,0.0010033516446128488
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,17,9.57368582021445e-4
hqq,bos,attn_in,Llama-2-7b-hf,3,32,18,5.130901699885726e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,18,3.1137786572799087e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,18,0.001180638326331973
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,18,0.0011312115238979459
hqq,bos,attn_in,Llama-2-7b-hf,3,32,19,5.324099329300225e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,19,3.023511962965131e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,19,0.0013633363414555788
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,19,0.0012739181984215975
hqq,bos,attn_in,Llama-2-7b-hf,3,32,20,5.835715564899147e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,20,3.9829095476306975e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,20,0.0015829908661544323
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,20,0.001416377373971045
hqq,bos,attn_in,Llama-2-7b-hf,3,32,21,3.796262026298791e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,21,2.3890670854598284e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,21,0.0017732038395479321
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,21,0.001557226525619626
hqq,bos,attn_in,Llama-2-7b-hf,3,32,22,6.074407720007002e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,22,3.394882078282535e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,22,0.0019361622398719192
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,22,0.001646406133659184
hqq,bos,attn_in,Llama-2-7b-hf,3,32,23,5.639049923047423e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,23,3.176741593051702e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,23,0.002178080379962921
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,23,0.0017649485962465405
hqq,bos,attn_in,Llama-2-7b-hf,3,32,24,7.36414862331003e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,24,4.006251983810216e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,24,0.0023326233495026827
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,24,0.0017659991281107068
hqq,bos,attn_in,Llama-2-7b-hf,3,32,25,5.223972839303315e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,25,2.2749452909920365e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,25,0.002603926695883274
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,25,0.0018776068463921547
hqq,bos,attn_in,Llama-2-7b-hf,3,32,26,0.0010591699974611402
hqq,bos,attn_out,Llama-2-7b-hf,3,32,26,6.63774844724685e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,26,0.002799645997583866
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,26,0.0019533655140548944
hqq,bos,attn_in,Llama-2-7b-hf,3,32,27,8.445078274235129e-4
hqq,bos,attn_out,Llama-2-7b-hf,3,32,27,4.8210876411758363e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,27,0.0031343474984169006
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,27,0.0021996607538312674
hqq,bos,attn_in,Llama-2-7b-hf,3,32,28,0.001099315588362515
hqq,bos,attn_out,Llama-2-7b-hf,3,32,28,6.610681884922087e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,28,0.0035713259130716324
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,28,0.002617516554892063
hqq,bos,attn_in,Llama-2-7b-hf,3,32,29,0.0010348049690946937
hqq,bos,attn_out,Llama-2-7b-hf,3,32,29,5.524064181372523e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,29,0.004150168038904667
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,29,0.004151403438299894
hqq,bos,attn_in,Llama-2-7b-hf,3,32,30,0.0012723718537017703
hqq,bos,attn_out,Llama-2-7b-hf,3,32,30,7.2152802022174e-4
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,30,0.007062490563839674
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,30,0.014851808547973633
hqq,bos,attn_in,Llama-2-7b-hf,3,32,31,0.0034041281323879957
hqq,bos,attn_out,Llama-2-7b-hf,3,32,31,0.0014114549849182367
hqq,bos,mlp_gate,Llama-2-7b-hf,3,32,31,0.012833797372877598
hqq,bos,mlp_down,Llama-2-7b-hf,3,32,31,0.018940210342407227
hqq,c4,attn_in,Llama-2-7b-hf,3,32,0,6.750536272193131e-7
hqq,c4,attn_out,Llama-2-7b-hf,3,32,0,1.173121745523531e-6
hqq,c4,mlp_gate,Llama-2-7b-hf,3,32,0,3.30978224383216e-7
hqq,c4,mlp_down,Llama-2-7b-hf,3,32,0,3.3790277029766003e-6
hqq,c4,attn_in,Llama-2-7b-hf,3,32,1,2.9320810881472426e-6
hqq,c4,attn_out,Llama-2-7b-hf,3,32,1,5.110774054628564e-6
hqq,c4,mlp_gate,Llama-2-7b-hf,3,32,1,1.013466899166815e-4
hqq,c4,mlp_down,Llama-2-7b-hf,3,32,1,0.01084950566291809
hqq,c4,attn_in,Llama-2-7b-hf,3,32,2,9.216174476023298e-6
hqq,c4,attn_out,Llama-2-7b-hf,3,32,2,4.945289674651576e-6
hqq,c4,mlp_gate,Llama-2-7b-hf,3,32,2,1.2047136806359049e-5
hqq,c4,mlp_down,Llama-2-7b-hf,3,32,2,1.4670597920485307e-5
hqq,c4,attn_in,Llama-2-7b-hf,3,32,3,2.2204605556908064e-5
hqq,c4,attn_out,Llama-2-7b-hf,3,32,3,9.01940256881062e-6
hqq,c4,mlp_gate,Llama-2-7b-hf,3,32,3,2.9249817089294083e-5
hqq,c4,mlp_down,Llama-2-7b-hf,3,32,3,2.8742742870235816e-5
hqq,c4,attn_in,Llama-2-7b-hf,3,32,4,5.5319997045444325e-5
hqq,c4,attn_out,Llama-2-7b-hf,3,32,4,1.857359347923193e-5
hqq,c4,mlp_gate,Llama-2-7b-hf,3,32,4,5.603244426310994e-5
hqq,c4,mlp_down,Llama-2-7b-hf,3,32,4,6.760290125384927e-5
hqq,c4,attn_in,Llama-2-7b-hf,3,32,5,1.0175204806728289e-4
hqq,c4,attn_out,Llama-2-7b-hf,3,32,5,3.597051909309812e-5
