dataset,part,model,nbits,group_size,layer,sensitivity
c4,mlp_gate,Meta-Llama-3-8B,4,64,22,6.635437603108585e-05
c4,mlp_down,Meta-Llama-3-8B,4,64,22,5.9804311604239047e-05
c4,attn_in,Meta-Llama-3-8B,4,64,23,2.0697210857179016e-05
c4,mlp_gate,Meta-Llama-3-8B,4,64,23,7.197743252618238e-05
c4,mlp_down,Meta-Llama-3-8B,4,64,23,6.211152503965423e-05
c4,attn_in,Meta-Llama-3-8B,4,64,24,2.1036554244346917e-05
c4,mlp_gate,Meta-Llama-3-8B,4,64,24,7.860847108531743e-05
c4,mlp_down,Meta-Llama-3-8B,4,64,24,6.512783875223249e-05
c4,attn_in,Meta-Llama-3-8B,4,64,25,3.2085452403407544e-05
c4,mlp_gate,Meta-Llama-3-8B,4,64,25,8.901772525859997e-05
c4,mlp_down,Meta-Llama-3-8B,4,64,25,6.824331649113446e-05
c4,attn_in,Meta-Llama-3-8B,4,64,26,3.484527405817062e-05
c4,mlp_gate,Meta-Llama-3-8B,4,64,26,0.00010347612260375172
c4,mlp_down,Meta-Llama-3-8B,4,64,26,7.636585360160097e-05
c4,attn_in,Meta-Llama-3-8B,4,64,27,5.100454654893838e-05
c4,mlp_gate,Meta-Llama-3-8B,4,64,27,0.00012750845053233206
c4,mlp_down,Meta-Llama-3-8B,4,64,27,9.820669220061973e-05
c4,attn_in,Meta-Llama-3-8B,4,64,28,6.235446926439181e-05
c4,mlp_gate,Meta-Llama-3-8B,4,64,28,0.00017582897271495312
c4,mlp_down,Meta-Llama-3-8B,4,64,28,0.00013289443450048566
c4,attn_in,Meta-Llama-3-8B,4,64,29,9.174640581477433e-05
c4,mlp_gate,Meta-Llama-3-8B,4,64,29,0.0002502931747585535
c4,mlp_down,Meta-Llama-3-8B,4,64,29,0.00021132842812221497
c4,attn_in,Meta-Llama-3-8B,4,64,30,0.00019813806284219027
c4,mlp_gate,Meta-Llama-3-8B,4,64,30,0.00046736127114854753
c4,mlp_down,Meta-Llama-3-8B,4,64,30,0.0004922462976537645
c4,attn_in,Meta-Llama-3-8B,4,64,31,0.0002587172493804246
c4,mlp_gate,Meta-Llama-3-8B,4,64,31,0.0021137448493391275
c4,mlp_down,Meta-Llama-3-8B,4,64,31,0.12420477718114853
pileval,attn_in,Meta-Llama-3-8B,4,64,0,2.3504355795012088e-07
pileval,mlp_gate,Meta-Llama-3-8B,4,64,0,3.8732471807634283e-07
pileval,mlp_down,Meta-Llama-3-8B,4,64,0,1.022435526465415e-06
pileval,attn_in,Meta-Llama-3-8B,4,64,1,3.939759949389554e-07
pileval,mlp_gate,Meta-Llama-3-8B,4,64,1,1.5860730400163447e-06
pileval,mlp_down,Meta-Llama-3-8B,4,64,1,2.590278563729953e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,2,9.326020631306164e-07
pileval,mlp_gate,Meta-Llama-3-8B,4,64,2,1.9166438960382948e-06
pileval,mlp_down,Meta-Llama-3-8B,4,64,2,1.924652906382107e-06
pileval,attn_in,Meta-Llama-3-8B,4,64,3,1.5665997352698469e-06
pileval,mlp_gate,Meta-Llama-3-8B,4,64,3,4.331189757067477e-06
pileval,mlp_down,Meta-Llama-3-8B,4,64,3,3.6192425341141643e-06
pileval,attn_in,Meta-Llama-3-8B,4,64,4,3.732759296326549e-06
pileval,mlp_gate,Meta-Llama-3-8B,4,64,4,7.5180246312811505e-06
pileval,mlp_down,Meta-Llama-3-8B,4,64,4,6.131288046162808e-06
pileval,attn_in,Meta-Llama-3-8B,4,64,5,5.492578566190787e-06
pileval,mlp_gate,Meta-Llama-3-8B,4,64,5,1.0729807399911806e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,5,9.16959106689319e-06
pileval,attn_in,Meta-Llama-3-8B,4,64,6,6.826936896686675e-06
pileval,mlp_gate,Meta-Llama-3-8B,4,64,6,1.3640113138535526e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,6,1.119308035413269e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,7,8.94385993888136e-06
pileval,mlp_gate,Meta-Llama-3-8B,4,64,7,1.5917512428131886e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,7,1.246558895218186e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,8,1.259053260582732e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,8,1.736560807330534e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,8,1.3630980902235024e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,9,1.545005761727225e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,9,1.9692888599820435e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,9,1.5630836060154252e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,10,1.5661613360862248e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,10,2.0056813809787855e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,10,1.642370261834003e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,11,1.598008384462446e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,11,2.1369023670558818e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,11,1.702754343568813e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,12,1.6118803614517674e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,12,2.492406201781705e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,12,1.8670300050871447e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,13,2.202295399911236e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,13,2.8637865398195572e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,13,2.266871160827577e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,14,2.678215787454974e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,14,3.4405660699121654e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,14,2.545565803302452e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,15,2.328735718037933e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,15,3.931487663066946e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,15,3.272089088568464e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,16,2.7760812372434884e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,16,4.0284980059368536e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,16,3.478123471722938e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,17,2.0931785911670886e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,17,4.6294422645587474e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,17,4.277548941900022e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,18,1.4197165000950918e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,18,4.5863536797696725e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,18,4.10507018386852e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,19,1.2588428035087418e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,19,4.83258263557218e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,19,4.1493127355352044e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,20,1.5595796867273748e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,20,5.25682553416118e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,20,4.5334993046708405e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,21,2.3958395104273222e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,21,6.226491677807644e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,21,5.4852658649906516e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,22,1.8626806195243262e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,22,6.48412897135131e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,22,5.678017987520434e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,23,1.9537032130756415e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,23,7.07345170667395e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,23,5.868830339750275e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,24,2.3221307856147178e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,24,7.768856448819861e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,24,6.239259528229013e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,25,3.281717363279313e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,25,8.866462303558365e-05
pileval,mlp_down,Meta-Llama-3-8B,4,64,25,6.630196003243327e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,26,3.806484892265871e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,26,0.00010366818605689332
pileval,mlp_down,Meta-Llama-3-8B,4,64,26,7.719753193669021e-05
pileval,attn_in,Meta-Llama-3-8B,4,64,27,5.681679249391891e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,27,0.0001290496002184227
pileval,mlp_down,Meta-Llama-3-8B,4,64,27,0.00010146880958927795
pileval,attn_in,Meta-Llama-3-8B,4,64,28,6.343707354972139e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,28,0.00017864370602183044
pileval,mlp_down,Meta-Llama-3-8B,4,64,28,0.00013823156768921763
pileval,attn_in,Meta-Llama-3-8B,4,64,29,9.894864342641085e-05
pileval,mlp_gate,Meta-Llama-3-8B,4,64,29,0.00025600841036066413
pileval,mlp_down,Meta-Llama-3-8B,4,64,29,0.00021439717966131866
pileval,attn_in,Meta-Llama-3-8B,4,64,30,0.00020991287601646036
pileval,mlp_gate,Meta-Llama-3-8B,4,64,30,0.0004749982035718858
pileval,mlp_down,Meta-Llama-3-8B,4,64,30,0.0004934174357913435
pileval,attn_in,Meta-Llama-3-8B,4,64,31,0.00026171901845373213
pileval,mlp_gate,Meta-Llama-3-8B,4,64,31,0.0021007047034800053
pileval,mlp_down,Meta-Llama-3-8B,4,64,31,0.10236936062574387
wikitext,attn_in,Meta-Llama-3-8B,4,64,0,2.0622741203624173e-07
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,0,3.369279397702485e-07
wikitext,mlp_down,Meta-Llama-3-8B,4,64,0,2.0301167751313187e-06
wikitext,attn_in,Meta-Llama-3-8B,4,64,1,3.1557590318698203e-07
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,1,1.6329203162968042e-06
wikitext,mlp_down,Meta-Llama-3-8B,4,64,1,3.3782584068831056e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,2,6.247174724194338e-07
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,2,1.8311726535102935e-06
wikitext,mlp_down,Meta-Llama-3-8B,4,64,2,1.8169914710597368e-06
wikitext,attn_in,Meta-Llama-3-8B,4,64,3,1.076795570043032e-06
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,3,4.14170790463686e-06
wikitext,mlp_down,Meta-Llama-3-8B,4,64,3,3.2449274840473663e-06
wikitext,attn_in,Meta-Llama-3-8B,4,64,4,2.998337549797725e-06
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,4,7.34549030312337e-06
wikitext,mlp_down,Meta-Llama-3-8B,4,64,4,5.846968633704819e-06
wikitext,attn_in,Meta-Llama-3-8B,4,64,5,4.7230487325578e-06
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,5,1.0454727089381777e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,5,9.044029866345227e-06
wikitext,attn_in,Meta-Llama-3-8B,4,64,6,6.591641977138352e-06
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,6,1.3523186680686194e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,6,1.1041822290280834e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,7,8.527570571459364e-06
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,7,1.567797880852595e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,7,1.2278538633836433e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,8,1.0593188562779687e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,8,1.7259357264265418e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,8,1.3721856703341473e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,9,1.4093433492234908e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,9,1.964130569831468e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,9,1.5737883586552925e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,10,1.4221819583326578e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,10,2.0033483451697975e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,10,1.6744565073167905e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,11,1.5095644812390674e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,11,2.14329847949557e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,11,1.7479673260822892e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,12,1.5375288057839498e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,12,2.4922797820181586e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,12,1.8703736714087427e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,13,1.979155422304757e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,13,2.8342103178147227e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,13,2.2188898583408445e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,14,2.508276520529762e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,14,3.386249591130763e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,14,2.5172681489493698e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,15,2.1623669454129413e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,15,3.8847807445563376e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,15,3.2605887099634856e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,16,2.4059410861809738e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,16,3.97147232433781e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,16,3.377582470420748e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,17,1.949933539435733e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,17,4.493814776651561e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,17,4.080410144524649e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,18,1.334419721388258e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,18,4.445934609975666e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,18,3.929680315195583e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,19,1.0372380529588554e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,19,4.610953328665346e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,19,3.9238388126250356e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,20,1.2895980034954846e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,20,5.060356852482073e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,20,4.440859265741892e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,21,2.1168074454180896e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,21,5.965853051748127e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,21,5.2598836191464216e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,22,1.5093568435986526e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,22,6.26903201919049e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,22,5.598663119599223e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,23,1.924478419823572e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,23,6.880586443003267e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,23,5.7017521612579e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,24,2.284803667862434e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,24,7.604554411955178e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,24,5.912726919632405e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,25,3.058074798900634e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,25,8.622450695838779e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,25,6.298227526713163e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,26,3.7509467802010477e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,26,9.963015327230096e-05
wikitext,mlp_down,Meta-Llama-3-8B,4,64,26,7.19957024557516e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,27,5.850755769643001e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,27,0.00012499724107328802
wikitext,mlp_down,Meta-Llama-3-8B,4,64,27,9.091717947740108e-05
wikitext,attn_in,Meta-Llama-3-8B,4,64,28,7.046476821415126e-05
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,28,0.00017338602629024535
wikitext,mlp_down,Meta-Llama-3-8B,4,64,28,0.00012783813872374594
wikitext,attn_in,Meta-Llama-3-8B,4,64,29,0.00011337899195495993
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,29,0.00024518766440451145
wikitext,mlp_down,Meta-Llama-3-8B,4,64,29,0.0002046095469268039
wikitext,attn_in,Meta-Llama-3-8B,4,64,30,0.0002735215239226818
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,30,0.0004364635387901217
wikitext,mlp_down,Meta-Llama-3-8B,4,64,30,0.0005614613182842731
wikitext,attn_in,Meta-Llama-3-8B,4,64,31,0.0003283612022642046
wikitext,mlp_gate,Meta-Llama-3-8B,4,64,31,0.0021348928567022085
wikitext,mlp_down,Meta-Llama-3-8B,4,64,31,0.3646855652332306
bos,attn_in,Meta-Llama-3-8B,8,128,0,1.2002725480186882e-09
bos,mlp_gate,Meta-Llama-3-8B,8,128,0,1.6836035898748491e-09
bos,mlp_down,Meta-Llama-3-8B,8,128,0,6.611043801285632e-08
bos,attn_in,Meta-Llama-3-8B,8,128,1,1.5864882740856956e-09
bos,mlp_gate,Meta-Llama-3-8B,8,128,1,8.152532160465853e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,1,1.9739638446480967e-05
bos,attn_in,Meta-Llama-3-8B,8,128,2,2.99866154129802e-09
bos,mlp_gate,Meta-Llama-3-8B,8,128,2,8.217678093558334e-09
bos,mlp_down,Meta-Llama-3-8B,8,128,2,9.879341789087448e-09
bos,attn_in,Meta-Llama-3-8B,8,128,3,7.562772630365089e-09
bos,mlp_gate,Meta-Llama-3-8B,8,128,3,1.8409249236128744e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,3,1.645530822713681e-08
bos,attn_in,Meta-Llama-3-8B,8,128,4,1.9315857358037647e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,4,3.4108342816807635e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,4,2.760020656467077e-08
bos,attn_in,Meta-Llama-3-8B,8,128,5,2.5525963565087295e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,5,4.881277959611907e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,5,4.312101253844958e-08
bos,attn_in,Meta-Llama-3-8B,8,128,6,3.5229717809670547e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,6,6.227218563026327e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,6,4.840697798158544e-08
bos,attn_in,Meta-Llama-3-8B,8,128,7,4.585577073612512e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,7,7.346860542156719e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,7,5.473239639286476e-08
bos,attn_in,Meta-Llama-3-8B,8,128,8,5.985457107726688e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,8,7.854978889554332e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,8,5.7453640067706147e-08
bos,attn_in,Meta-Llama-3-8B,8,128,9,6.992316770038087e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,9,8.804345696944438e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,9,7.062899953780288e-08
bos,attn_in,Meta-Llama-3-8B,8,128,10,6.512077987963494e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,10,8.711203491884589e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,10,7.4186871756865e-08
bos,attn_in,Meta-Llama-3-8B,8,128,11,7.913111943480544e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,11,9.811375889512419e-08
bos,mlp_down,Meta-Llama-3-8B,8,128,11,7.828069925608361e-08
bos,attn_in,Meta-Llama-3-8B,8,128,12,7.736095142263366e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,12,1.1597431637255795e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,12,8.317988431372214e-08
bos,attn_in,Meta-Llama-3-8B,8,128,13,1.030543756996849e-07
bos,mlp_gate,Meta-Llama-3-8B,8,128,13,1.3292992662172765e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,13,1.0225143398656655e-07
bos,attn_in,Meta-Llama-3-8B,8,128,14,1.2148684902513196e-07
bos,mlp_gate,Meta-Llama-3-8B,8,128,14,1.6166407590390008e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,14,1.157568334519965e-07
bos,attn_in,Meta-Llama-3-8B,8,128,15,1.30852754409716e-07
bos,mlp_gate,Meta-Llama-3-8B,8,128,15,1.844914834236988e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,15,1.5293993271825457e-07
bos,attn_in,Meta-Llama-3-8B,8,128,16,1.1149400336307735e-07
bos,mlp_gate,Meta-Llama-3-8B,8,128,16,1.8328029227632214e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,16,1.6089458654278133e-07
bos,attn_in,Meta-Llama-3-8B,8,128,17,9.707672887770968e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,17,2.0871640060704522e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,17,1.8483331132301828e-07
bos,attn_in,Meta-Llama-3-8B,8,128,18,6.568782140448093e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,18,2.0229362007739837e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,18,1.7398073737240338e-07
bos,attn_in,Meta-Llama-3-8B,8,128,19,7.924590050834013e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,19,2.1553076123836945e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,19,1.8945002011605538e-07
bos,attn_in,Meta-Llama-3-8B,8,128,20,5.8594100238451574e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,20,2.3010441907445056e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,20,1.8981408800300414e-07
bos,attn_in,Meta-Llama-3-8B,8,128,21,9.615042273480867e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,21,2.707906503474078e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,21,2.2705613389462087e-07
bos,attn_in,Meta-Llama-3-8B,8,128,22,8.623673153351774e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,22,2.8241186100785853e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,22,2.405348595857504e-07
bos,attn_in,Meta-Llama-3-8B,8,128,23,7.808133517528404e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,23,3.0094963676674524e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,23,2.4806146825540054e-07
bos,attn_in,Meta-Llama-3-8B,8,128,24,6.410993336203319e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,24,3.238673684791138e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,24,2.457481684814411e-07
bos,attn_in,Meta-Llama-3-8B,8,128,25,9.409315993025302e-08
bos,mlp_gate,Meta-Llama-3-8B,8,128,25,3.641633838924463e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,25,3.06602146338264e-07
bos,attn_in,Meta-Llama-3-8B,8,128,26,1.3705458457025088e-07
bos,mlp_gate,Meta-Llama-3-8B,8,128,26,4.0960330238704046e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,26,2.865491524062236e-07
bos,attn_in,Meta-Llama-3-8B,8,128,27,2.0428686298146204e-07
bos,mlp_gate,Meta-Llama-3-8B,8,128,27,5.126747169015289e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,27,4.072169588198449e-07
bos,attn_in,Meta-Llama-3-8B,8,128,28,2.587838707768242e-07
bos,mlp_gate,Meta-Llama-3-8B,8,128,28,6.855254923721077e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,28,5.131009288561472e-07
bos,attn_in,Meta-Llama-3-8B,8,128,29,3.277093867382064e-07
bos,mlp_gate,Meta-Llama-3-8B,8,128,29,9.59860926741385e-07
bos,mlp_down,Meta-Llama-3-8B,8,128,29,9.102791977966262e-07
bos,attn_in,Meta-Llama-3-8B,8,128,30,7.1316338789984e-07
bos,mlp_gate,Meta-Llama-3-8B,8,128,30,1.7238706959687988e-06
bos,mlp_down,Meta-Llama-3-8B,8,128,30,2.3750667423882987e-06
bos,attn_in,Meta-Llama-3-8B,8,128,31,1.1247960856053396e-06
bos,mlp_gate,Meta-Llama-3-8B,8,128,31,8.528284524800256e-06
bos,mlp_down,Meta-Llama-3-8B,8,128,31,0.0012041180161759257
c4,attn_in,Meta-Llama-3-8B,8,128,0,1.389392156880831e-09
c4,mlp_gate,Meta-Llama-3-8B,8,128,0,1.7422211451290082e-09
c4,mlp_down,Meta-Llama-3-8B,8,128,0,4.120522234529744e-08
c4,attn_in,Meta-Llama-3-8B,8,128,1,2.3588213604597286e-09
c4,mlp_gate,Meta-Llama-3-8B,8,128,1,2.3549290517621557e-08
c4,mlp_down,Meta-Llama-3-8B,8,128,1,6.70127246849006e-06
c4,attn_in,Meta-Llama-3-8B,8,128,2,4.666006692133351e-09
c4,mlp_gate,Meta-Llama-3-8B,8,128,2,8.97591689863475e-09
c4,mlp_down,Meta-Llama-3-8B,8,128,2,9.522933552830182e-09
c4,attn_in,Meta-Llama-3-8B,8,128,3,8.081549651706155e-09
c4,mlp_gate,Meta-Llama-3-8B,8,128,3,2.0058770644482138e-08
c4,mlp_down,Meta-Llama-3-8B,8,128,3,1.6674531977400875e-08
c4,attn_in,Meta-Llama-3-8B,8,128,4,1.760237289261113e-08
c4,mlp_gate,Meta-Llama-3-8B,8,128,4,3.6415844562043276e-08
c4,mlp_down,Meta-Llama-3-8B,8,128,4,2.9211930652195406e-08
c4,attn_in,Meta-Llama-3-8B,8,128,5,2.438407165072931e-08
c4,mlp_gate,Meta-Llama-3-8B,8,128,5,5.15439211312696e-08
c4,mlp_down,Meta-Llama-3-8B,8,128,5,4.4371240903728904e-08
c4,attn_in,Meta-Llama-3-8B,8,128,6,3.3343773964134016e-08
c4,mlp_gate,Meta-Llama-3-8B,8,128,6,6.621507253612435e-08
c4,mlp_down,Meta-Llama-3-8B,8,128,6,5.3503089958439887e-08
c4,attn_in,Meta-Llama-3-8B,8,128,7,4.549091414673967e-08
c4,mlp_gate,Meta-Llama-3-8B,8,128,7,7.808652213725509e-08
c4,mlp_down,Meta-Llama-3-8B,8,128,7,6.005276276255245e-08
c4,attn_in,Meta-Llama-3-8B,8,128,8,6.190514767467903e-08
c4,mlp_gate,Meta-Llama-3-8B,8,128,8,8.581888977232666e-08
c4,mlp_down,Meta-Llama-3-8B,8,128,8,6.53609006917577e-08
c4,attn_in,Meta-Llama-3-8B,8,128,9,7.878864494159643e-08
c4,mlp_gate,Meta-Llama-3-8B,8,128,9,9.81293268864647e-08
c4,mlp_down,Meta-Llama-3-8B,8,128,9,7.592027628788856e-08
c4,attn_in,Meta-Llama-3-8B,8,128,10,7.879658170395487e-08
