layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params,kurtosis,cost_sensi,sensitivity
12,mlp.gate_proj,2,32,8,128,58.90625,21.15966796875,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,2,64,8,128,69.375,19.017333984375,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,2,128,8,128,79.25,17.9461669921875,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,3,32,8,128,25.203125,29.59716796875,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,3,64,8,128,29.734375,27.454833984375,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,3,128,8,128,34.03125,26.3836669921875,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,4,32,8,128,11.7578125,38.03466796875,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,4,64,8,128,13.875,35.892333984375,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,4,128,8,128,15.8828125,34.8211669921875,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,8,32,8,128,0.7119140625,71.78466796875,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,8,64,8,128,0.8388671875,69.642333984375,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.gate_proj,8,128,8,128,0.9580078125,68.5711669921875,70778880,3.5210305108326145,NA,1.4652128447778e-4
12,mlp.up_proj,2,32,8,128,56.28125,21.15966796875,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,2,64,8,128,65.625,19.017333984375,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,2,128,8,128,74.0625,17.9461669921875,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,3,32,8,128,24.0625,29.59716796875,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,3,64,8,128,28.09375,27.454833984375,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,3,128,8,128,31.71875,26.3836669921875,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,4,32,8,128,11.2265625,38.03466796875,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,4,64,8,128,13.109375,35.892333984375,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,4,128,8,128,14.8046875,34.8211669921875,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,8,32,8,128,0.6796875,71.78466796875,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,8,64,8,128,0.79248046875,69.642333984375,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.up_proj,8,128,8,128,0.892578125,68.5711669921875,70778880,3.141626426727454,NA,1.4652128447778e-4
12,mlp.down_proj,2,32,8,128,55.75,21.15966796875,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,2,64,8,128,64.9375,19.017333984375,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,2,128,8,128,73.25,17.9461669921875,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,3,32,8,128,23.84375,29.59716796875,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,3,64,8,128,27.796875,27.454833984375,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,3,128,8,128,31.359375,26.3836669921875,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,4,32,8,128,11.125,38.03466796875,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,4,64,8,128,12.96875,35.892333984375,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,4,128,8,128,14.6484375,34.8211669921875,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,8,32,8,128,0.67333984375,71.78466796875,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,8,64,8,128,0.7841796875,69.642333984375,70778880,3.62280706457444,NA,1.229386543855e-4
12,mlp.down_proj,8,128,8,128,0.8828125,68.5711669921875,70778880,3.62280706457444,NA,1.229386543855e-4
13,self_attn.q_proj,2,32,8,128,45.8125,7.8369140625,26214400,4.4299117684795135,NA,5.001744284527376e-5
13,self_attn.q_proj,2,64,8,128,55.1875,7.04345703125,26214400,4.4299117684795135,NA,5.001744284527376e-5
13,self_attn.q_proj,2,128,8,128,63.53125,6.646728515625,26214400,4.4299117684795135,NA,5.001744284527376e-5
13,self_attn.q_proj,3,32,8,128,19.65625,10.9619140625,26214400,4.4299117684795135,NA,5.001744284527376e-5
13,self_attn.q_proj,3,64,8,128,23.84375,10.16845703125,26214400,4.4299117684795135,NA,5.001744284527376e-5
13,self_attn.q_proj,3,128,8,128,27.796875,9.771728515625,26214400,4.4299117684795135,NA,5.001744284527376e-5
