model_type,layer,module,nbit1,gsize1,nbit2,gsize2,fnorm,memmb,params
vision,9,mlp.c_fc,2,64,8,128,13.645774841308594,1.126953125,4194304
vision,9,mlp.c_fc,2,128,8,128,15.515387535095215,1.0634765625,4194304
vision,9,mlp.c_fc,3,32,8,128,4.980191707611084,1.75390625,4194304
vision,9,mlp.c_fc,3,64,8,128,5.866081237792969,1.626953125,4194304
vision,9,mlp.c_fc,3,128,8,128,6.700610160827637,1.5634765625,4194304
vision,9,mlp.c_fc,4,32,8,128,2.323338270187378,2.25390625,4194304
vision,9,mlp.c_fc,4,64,8,128,2.740039110183716,2.126953125,4194304
vision,9,mlp.c_fc,4,128,8,128,3.1344594955444336,2.0634765625,4194304
vision,9,mlp.c_fc,8,32,8,128,0.14100056886672974,4.25390625,4194304
vision,9,mlp.c_fc,8,64,8,128,0.16608302295207977,4.126953125,4194304
vision,9,mlp.c_fc,8,128,8,128,0.18921169638633728,4.0634765625,4194304
vision,9,mlp.c_proj,2,32,8,128,9.961158752441406,1.25390625,4194304
vision,9,mlp.c_proj,2,64,8,128,11.661087989807129,1.126953125,4194304
vision,9,mlp.c_proj,2,128,8,128,13.216601371765137,1.0634765625,4194304
vision,9,mlp.c_proj,3,32,8,128,4.269954204559326,1.75390625,4194304
vision,9,mlp.c_proj,3,64,8,128,5.022413730621338,1.626953125,4194304
vision,9,mlp.c_proj,3,128,8,128,5.717524528503418,1.5634765625,4194304
vision,9,mlp.c_proj,4,32,8,128,1.9940639734268188,2.25390625,4194304
vision,9,mlp.c_proj,4,64,8,128,2.348318576812744,2.126953125,4194304
vision,9,mlp.c_proj,4,128,8,128,2.6818106174468994,2.0634765625,4194304
vision,9,mlp.c_proj,8,32,8,128,0.12087557464838028,4.25390625,4194304
vision,9,mlp.c_proj,8,64,8,128,0.14205603301525116,4.126953125,4194304
vision,9,mlp.c_proj,8,128,8,128,0.1618121713399887,4.0634765625,4194304
vision,10,attn.out_proj,2,32,8,128,5.162470817565918,0.3134765625,1048576
vision,10,attn.out_proj,2,64,8,128,6.020545959472656,0.28173828125,1048576
vision,10,attn.out_proj,2,128,8,128,6.805721759796143,0.265869140625,1048576
vision,10,attn.out_proj,3,32,8,128,2.2086544036865234,0.4384765625,1048576
vision,10,attn.out_proj,3,64,8,128,2.5760748386383057,0.40673828125,1048576
vision,10,attn.out_proj,3,128,8,128,2.909261703491211,0.390869140625,1048576
vision,10,attn.out_proj,4,32,8,128,1.0290400981903076,0.5634765625,1048576
vision,10,attn.out_proj,4,64,8,128,1.2027744054794312,0.53173828125,1048576
vision,10,attn.out_proj,4,128,8,128,1.3584574460983276,0.515869140625,1048576
vision,10,attn.out_proj,8,32,8,128,0.06247970461845398,1.0634765625,1048576
vision,10,attn.out_proj,8,64,8,128,0.07276039570569992,1.03173828125,1048576
vision,10,attn.out_proj,8,128,8,128,0.08184939622879028,1.015869140625,1048576
vision,10,mlp.c_fc,2,32,8,128,11.755486488342285,1.25390625,4194304
vision,10,mlp.c_fc,2,64,8,128,13.835243225097656,1.126953125,4194304
vision,10,mlp.c_fc,2,128,8,128,15.729623794555664,1.0634765625,4194304
vision,10,mlp.c_fc,3,32,8,128,5.032871723175049,1.75390625,4194304
vision,10,mlp.c_fc,3,64,8,128,5.9439167976379395,1.626953125,4194304
vision,10,mlp.c_fc,3,128,8,128,6.805154800415039,1.5634765625,4194304
vision,10,mlp.c_fc,4,32,8,128,2.346162796020508,2.25390625,4194304
vision,10,mlp.c_fc,4,64,8,128,2.7746422290802,2.126953125,4194304
vision,10,mlp.c_fc,4,128,8,128,3.1773908138275146,2.0634765625,4194304
vision,10,mlp.c_fc,8,32,8,128,0.14249563217163086,4.25390625,4194304
vision,10,mlp.c_fc,8,64,8,128,0.16821721196174622,4.126953125,4194304
vision,10,mlp.c_fc,8,128,8,128,0.19179193675518036,4.0634765625,4194304
vision,10,mlp.c_proj,2,32,8,128,10.100342750549316,1.25390625,4194304
vision,10,mlp.c_proj,2,64,8,128,11.816303253173828,1.126953125,4194304
vision,10,mlp.c_proj,2,128,8,128,13.383378982543945,1.0634765625,4194304
vision,10,mlp.c_proj,3,32,8,128,4.322186470031738,1.75390625,4194304
vision,10,mlp.c_proj,3,64,8,128,5.0668230056762695,1.626953125,4194304
vision,10,mlp.c_proj,3,128,8,128,5.754297733306885,1.5634765625,4194304
vision,10,mlp.c_proj,4,32,8,128,2.0220038890838623,2.25390625,4194304
vision,10,mlp.c_proj,4,64,8,128,2.3745737075805664,2.126953125,4194304
vision,10,mlp.c_proj,4,128,8,128,2.700425386428833,2.0634765625,4194304
vision,10,mlp.c_proj,8,32,8,128,0.12319324910640717,4.25390625,4194304
vision,10,mlp.c_proj,8,64,8,128,0.14479073882102966,4.126953125,4194304
vision,10,mlp.c_proj,8,128,8,128,0.16503314673900604,4.0634765625,4194304
vision,11,attn.out_proj,2,32,8,128,5.24282169342041,0.3134765625,1048576
vision,11,attn.out_proj,2,64,8,128,6.155162334442139,0.28173828125,1048576
vision,11,attn.out_proj,2,128,8,128,7.00339937210083,0.265869140625,1048576
vision,11,attn.out_proj,3,32,8,128,2.244842529296875,0.4384765625,1048576
vision,11,attn.out_proj,3,64,8,128,2.640974521636963,0.40673828125,1048576
vision,11,attn.out_proj,3,128,8,128,3.009495735168457,0.390869140625,1048576
vision,11,attn.out_proj,4,32,8,128,1.0470879077911377,0.5634765625,1048576
vision,11,attn.out_proj,4,64,8,128,1.230392575263977,0.53173828125,1048576
vision,11,attn.out_proj,4,128,8,128,1.4044572114944458,0.515869140625,1048576
vision,11,attn.out_proj,8,32,8,128,0.06344124674797058,1.0634765625,1048576
vision,11,attn.out_proj,8,64,8,128,0.0745086744427681,1.03173828125,1048576
vision,11,attn.out_proj,8,128,8,128,0.08472383767366409,1.015869140625,1048576
vision,11,mlp.c_fc,2,32,8,128,11.53549861907959,1.25390625,4194304
vision,11,mlp.c_fc,2,64,8,128,13.49146842956543,1.126953125,4194304
vision,11,mlp.c_fc,2,128,8,128,15.2806978225708,1.0634765625,4194304
vision,11,mlp.c_fc,3,32,8,128,4.93860387802124,1.75390625,4194304
vision,11,mlp.c_fc,3,64,8,128,5.787851333618164,1.626953125,4194304
vision,11,mlp.c_fc,3,128,8,128,6.573894023895264,1.5634765625,4194304
vision,11,mlp.c_fc,4,32,8,128,2.302964925765991,2.25390625,4194304
vision,11,mlp.c_fc,4,64,8,128,2.7008025646209717,2.126953125,4194304
vision,11,mlp.c_fc,4,128,8,128,3.068289041519165,2.0634765625,4194304
vision,11,mlp.c_fc,8,32,8,128,0.13986769318580627,4.25390625,4194304
vision,11,mlp.c_fc,8,64,8,128,0.16376346349716187,4.126953125,4194304
vision,11,mlp.c_fc,8,128,8,128,0.18533727526664734,4.0634765625,4194304
vision,11,mlp.c_proj,2,32,8,128,10.37490463256836,1.25390625,4194304
vision,11,mlp.c_proj,2,64,8,128,12.131787300109863,1.126953125,4194304
vision,11,mlp.c_proj,2,128,8,128,13.721864700317383,1.0634765625,4194304
vision,11,mlp.c_proj,3,32,8,128,4.444989204406738,1.75390625,4194304
vision,11,mlp.c_proj,3,64,8,128,5.204617977142334,1.626953125,4194304
vision,11,mlp.c_proj,3,128,8,128,5.903248310089111,1.5634765625,4194304
vision,11,mlp.c_proj,4,32,8,128,2.0746824741363525,2.25390625,4194304
vision,11,mlp.c_proj,4,64,8,128,2.4315860271453857,2.126953125,4194304
vision,11,mlp.c_proj,4,128,8,128,2.7642903327941895,2.0634765625,4194304
vision,11,mlp.c_proj,8,32,8,128,0.12574467062950134,4.25390625,4194304
vision,11,mlp.c_proj,8,64,8,128,0.14725369215011597,4.126953125,4194304
vision,11,mlp.c_proj,8,128,8,128,0.16695980727672577,4.0634765625,4194304
vision,12,attn.out_proj,2,32,8,128,5.1931281089782715,0.3134765625,1048576
vision,12,attn.out_proj,2,64,8,128,6.071741580963135,0.28173828125,1048576
vision,12,attn.out_proj,2,128,8,128,6.874133586883545,0.265869140625,1048576
vision,12,attn.out_proj,3,32,8,128,2.220992088317871,0.4384765625,1048576
vision,12,attn.out_proj,3,64,8,128,2.6016228199005127,0.40673828125,1048576
vision,12,attn.out_proj,3,128,8,128,2.9479475021362305,0.390869140625,1048576
vision,12,attn.out_proj,4,32,8,128,1.0371265411376953,0.5634765625,1048576
vision,12,attn.out_proj,4,64,8,128,1.2133156061172485,0.53173828125,1048576
vision,12,attn.out_proj,4,128,8,128,1.374342679977417,0.515869140625,1048576
vision,12,attn.out_proj,8,32,8,128,0.06281580775976181,1.0634765625,1048576
vision,12,attn.out_proj,8,64,8,128,0.07340400665998459,1.03173828125,1048576
vision,12,attn.out_proj,8,128,8,128,0.08296447992324829,1.015869140625,1048576
vision,12,mlp.c_fc,2,32,8,128,11.408915519714355,1.25390625,4194304
vision,12,mlp.c_fc,2,64,8,128,13.323600769042969,1.126953125,4194304
vision,12,mlp.c_fc,2,128,8,128,15.053703308105469,1.0634765625,4194304
vision,12,mlp.c_fc,3,32,8,128,4.882748603820801,1.75390625,4194304
vision,12,mlp.c_fc,3,64,8,128,5.712615013122559,1.626953125,4194304
vision,12,mlp.c_fc,3,128,8,128,6.474889755249023,1.5634765625,4194304
vision,12,mlp.c_fc,4,32,8,128,2.277388095855713,2.25390625,4194304
vision,12,mlp.c_fc,4,64,8,128,2.664003849029541,2.126953125,4194304
vision,12,mlp.c_fc,4,128,8,128,3.020826578140259,2.0634765625,4194304
vision,12,mlp.c_fc,8,32,8,128,0.13837800920009613,4.25390625,4194304
vision,12,mlp.c_fc,8,64,8,128,0.16172276437282562,4.126953125,4194304
vision,12,mlp.c_fc,8,128,8,128,0.18252910673618317,4.0634765625,4194304
vision,12,mlp.c_proj,2,32,8,128,10.82535457611084,1.25390625,4194304
vision,12,mlp.c_proj,2,64,8,128,12.639071464538574,1.126953125,4194304
vision,12,mlp.c_proj,2,128,8,128,14.2860746383667,1.0634765625,4194304
vision,12,mlp.c_proj,3,32,8,128,4.630405426025391,1.75390625,4194304
vision,12,mlp.c_proj,3,64,8,128,5.416285037994385,1.626953125,4194304
vision,12,mlp.c_proj,3,128,8,128,6.134090423583984,1.5634765625,4194304
vision,12,mlp.c_proj,4,32,8,128,2.1618380546569824,2.25390625,4194304
vision,12,mlp.c_proj,4,64,8,128,2.527714729309082,2.126953125,4194304
vision,12,mlp.c_proj,4,128,8,128,2.8634941577911377,2.0634765625,4194304
vision,12,mlp.c_proj,8,32,8,128,0.1309855580329895,4.25390625,4194304
vision,12,mlp.c_proj,8,64,8,128,0.15303434431552887,4.126953125,4194304
vision,12,mlp.c_proj,8,128,8,128,0.1727416068315506,4.0634765625,4194304
vision,13,attn.out_proj,2,32,8,128,5.292047023773193,0.3134765625,1048576
vision,13,attn.out_proj,2,64,8,128,6.190958023071289,0.28173828125,1048576
vision,13,attn.out_proj,2,128,8,128,7.017539024353027,0.265869140625,1048576
vision,13,attn.out_proj,3,32,8,128,2.266658067703247,0.4384765625,1048576
vision,13,attn.out_proj,3,64,8,128,2.652545928955078,0.40673828125,1048576
vision,13,attn.out_proj,3,128,8,128,3.0052835941314697,0.390869140625,1048576
vision,13,attn.out_proj,4,32,8,128,1.0567576885223389,0.5634765625,1048576
vision,13,attn.out_proj,4,64,8,128,1.2371094226837158,0.53173828125,1048576
vision,13,attn.out_proj,4,128,8,128,1.4039239883422852,0.515869140625,1048576
vision,13,attn.out_proj,8,32,8,128,0.0640614777803421,1.0634765625,1048576
vision,13,attn.out_proj,8,64,8,128,0.07490065693855286,1.03173828125,1048576
vision,13,attn.out_proj,8,128,8,128,0.08463158458471298,1.015869140625,1048576
vision,13,mlp.c_fc,2,32,8,128,11.34818172454834,1.25390625,4194304
vision,13,mlp.c_fc,2,64,8,128,13.221369743347168,1.126953125,4194304
vision,13,mlp.c_fc,2,128,8,128,14.91380500793457,1.0634765625,4194304
vision,13,mlp.c_fc,3,32,8,128,4.852415084838867,1.75390625,4194304
vision,13,mlp.c_fc,3,64,8,128,5.6605448722839355,1.626953125,4194304
vision,13,mlp.c_fc,3,128,8,128,6.396458148956299,1.5634765625,4194304
vision,13,mlp.c_fc,4,32,8,128,2.262712001800537,2.25390625,4194304
vision,13,mlp.c_fc,4,64,8,128,2.6417744159698486,2.126953125,4194304
vision,13,mlp.c_fc,4,128,8,128,2.9858193397521973,2.0634765625,4194304
vision,13,mlp.c_fc,8,32,8,128,0.13743537664413452,4.25390625,4194304
vision,13,mlp.c_fc,8,64,8,128,0.16012431681156158,4.126953125,4194304
vision,13,mlp.c_fc,8,128,8,128,0.18022245168685913,4.0634765625,4194304
vision,13,mlp.c_proj,2,32,8,128,10.993955612182617,1.25390625,4194304
vision,13,mlp.c_proj,2,64,8,128,12.837234497070312,1.126953125,4194304
vision,13,mlp.c_proj,2,128,8,128,14.514986038208008,1.0634765625,4194304
vision,13,mlp.c_proj,3,32,8,128,4.708656311035156,1.75390625,4194304
vision,13,mlp.c_proj,3,64,8,128,5.506189823150635,1.626953125,4194304
vision,13,mlp.c_proj,3,128,8,128,6.240725040435791,1.5634765625,4194304
vision,13,mlp.c_proj,4,32,8,128,2.194891929626465,2.25390625,4194304
vision,13,mlp.c_proj,4,64,8,128,2.5686991214752197,2.126953125,4194304
vision,13,mlp.c_proj,4,128,8,128,2.9138059616088867,2.0634765625,4194304
vision,13,mlp.c_proj,8,32,8,128,0.13306288421154022,4.25390625,4194304
vision,13,mlp.c_proj,8,64,8,128,0.15552093088626862,4.126953125,4194304
vision,13,mlp.c_proj,8,128,8,128,0.17574061453342438,4.0634765625,4194304
vision,14,attn.out_proj,2,32,8,128,5.384427070617676,0.3134765625,1048576
vision,14,attn.out_proj,2,64,8,128,6.275232791900635,0.28173828125,1048576
vision,14,attn.out_proj,2,128,8,128,7.083784103393555,0.265869140625,1048576
vision,14,attn.out_proj,3,32,8,128,2.301785469055176,0.4384765625,1048576
vision,14,attn.out_proj,3,64,8,128,2.683645248413086,0.40673828125,1048576
vision,14,attn.out_proj,3,128,8,128,3.033888578414917,0.390869140625,1048576
vision,14,attn.out_proj,4,32,8,128,1.0734788179397583,0.5634765625,1048576
vision,14,attn.out_proj,4,64,8,128,1.252672791481018,0.53173828125,1048576
vision,14,attn.out_proj,4,128,8,128,1.4147764444351196,0.515869140625,1048576
vision,14,attn.out_proj,8,32,8,128,0.0651228278875351,1.0634765625,1048576
vision,14,attn.out_proj,8,64,8,128,0.07583168894052505,1.03173828125,1048576
vision,14,attn.out_proj,8,128,8,128,0.08539304882287979,1.015869140625,1048576
vision,14,mlp.c_fc,2,32,8,128,10.725687980651855,1.25390625,4194304
vision,14,mlp.c_fc,2,64,8,128,12.484479904174805,1.126953125,4194304
vision,14,mlp.c_fc,2,128,8,128,14.05258560180664,1.0634765625,4194304
vision,14,mlp.c_fc,3,32,8,128,4.586892604827881,1.75390625,4194304
vision,14,mlp.c_fc,3,64,8,128,5.340844631195068,1.626953125,4194304
vision,14,mlp.c_fc,3,128,8,128,6.018794536590576,1.5634765625,4194304
vision,14,mlp.c_fc,4,32,8,128,2.1395745277404785,2.25390625,4194304
vision,14,mlp.c_fc,4,64,8,128,2.4925742149353027,2.126953125,4194304
vision,14,mlp.c_fc,4,128,8,128,2.8097589015960693,2.0634765625,4194304
vision,14,mlp.c_fc,8,32,8,128,0.12968894839286804,4.25390625,4194304
vision,14,mlp.c_fc,8,64,8,128,0.15094177424907684,4.126953125,4194304
vision,14,mlp.c_fc,8,128,8,128,0.16946101188659668,4.0634765625,4194304
vision,14,mlp.c_proj,2,32,8,128,11.233989715576172,1.25390625,4194304
vision,14,mlp.c_proj,2,64,8,128,13.08538818359375,1.126953125,4194304
vision,14,mlp.c_proj,2,128,8,128,14.759559631347656,1.0634765625,4194304
vision,14,mlp.c_proj,3,32,8,128,4.804980754852295,1.75390625,4194304
vision,14,mlp.c_proj,3,64,8,128,5.600663185119629,1.626953125,4194304
vision,14,mlp.c_proj,3,128,8,128,6.321643352508545,1.5634765625,4194304
vision,14,mlp.c_proj,4,32,8,128,2.2411117553710938,2.25390625,4194304
vision,14,mlp.c_proj,4,64,8,128,2.613457679748535,2.126953125,4194304
vision,14,mlp.c_proj,4,128,8,128,2.9511616230010986,2.0634765625,4194304
vision,14,mlp.c_proj,8,32,8,128,0.13590142130851746,4.25390625,4194304
vision,14,mlp.c_proj,8,64,8,128,0.1582295149564743,4.126953125,4194304
vision,14,mlp.c_proj,8,128,8,128,0.17802853882312775,4.0634765625,4194304
vision,15,attn.out_proj,2,32,8,128,5.502002239227295,0.3134765625,1048576
vision,15,attn.out_proj,2,64,8,128,6.441656589508057,0.28173828125,1048576
vision,15,attn.out_proj,2,128,8,128,7.310871124267578,0.265869140625,1048576
vision,15,attn.out_proj,3,32,8,128,2.352086305618286,0.4384765625,1048576
vision,15,attn.out_proj,3,64,8,128,2.7576310634613037,0.40673828125,1048576
vision,15,attn.out_proj,3,128,8,128,3.138340950012207,0.390869140625,1048576
vision,15,attn.out_proj,4,32,8,128,1.0966956615447998,0.5634765625,1048576
vision,15,attn.out_proj,4,64,8,128,1.2864575386047363,0.53173828125,1048576
vision,15,attn.out_proj,4,128,8,128,1.4654935598373413,0.515869140625,1048576
vision,15,attn.out_proj,8,32,8,128,0.06650730967521667,1.0634765625,1048576
vision,15,attn.out_proj,8,64,8,128,0.07793135941028595,1.03173828125,1048576
vision,15,attn.out_proj,8,128,8,128,0.08843612670898438,1.015869140625,1048576
vision,15,mlp.c_fc,2,32,8,128,11.094749450683594,1.25390625,4194304
vision,15,mlp.c_fc,2,64,8,128,12.898448944091797,1.126953125,4194304
vision,15,mlp.c_fc,2,128,8,128,14.504449844360352,1.0634765625,4194304
vision,15,mlp.c_fc,3,32,8,128,4.744412422180176,1.75390625,4194304
vision,15,mlp.c_fc,3,64,8,128,5.52065372467041,1.626953125,4194304
vision,15,mlp.c_fc,3,128,8,128,6.211400985717773,1.5634765625,4194304
vision,15,mlp.c_fc,4,32,8,128,2.2124390602111816,2.25390625,4194304
vision,15,mlp.c_fc,4,64,8,128,2.5751235485076904,2.126953125,4194304
vision,15,mlp.c_fc,4,128,8,128,2.9002349376678467,2.0634765625,4194304
vision,15,mlp.c_fc,8,32,8,128,0.13414902985095978,4.25390625,4194304
vision,15,mlp.c_fc,8,64,8,128,0.15595634281635284,4.126953125,4194304
vision,15,mlp.c_fc,8,128,8,128,0.17496627569198608,4.0634765625,4194304
vision,15,mlp.c_proj,2,32,8,128,11.293994903564453,1.25390625,4194304
vision,15,mlp.c_proj,2,64,8,128,13.151905059814453,1.126953125,4194304
vision,15,mlp.c_proj,2,128,8,128,14.811345100402832,1.0634765625,4194304
vision,15,mlp.c_proj,3,32,8,128,4.8296895027160645,1.75390625,4194304
vision,15,mlp.c_proj,3,64,8,128,5.624466896057129,1.626953125,4194304
vision,15,mlp.c_proj,3,128,8,128,6.336741924285889,1.5634765625,4194304
vision,15,mlp.c_proj,4,32,8,128,2.253591537475586,2.25390625,4194304
vision,15,mlp.c_proj,4,64,8,128,2.625662326812744,2.126953125,4194304
vision,15,mlp.c_proj,4,128,8,128,2.9588241577148438,2.0634765625,4194304
vision,15,mlp.c_proj,8,32,8,128,0.1365041434764862,4.25390625,4194304
vision,15,mlp.c_proj,8,64,8,128,0.15878809988498688,4.126953125,4194304
vision,15,mlp.c_proj,8,128,8,128,0.17832320928573608,4.0634765625,4194304
vision,16,attn.out_proj,2,32,8,128,5.573473930358887,0.3134765625,1048576
vision,16,attn.out_proj,2,64,8,128,6.552979946136475,0.28173828125,1048576
vision,16,attn.out_proj,2,128,8,128,7.477574825286865,0.265869140625,1048576
vision,16,attn.out_proj,3,32,8,128,2.389923572540283,0.4384765625,1048576
vision,16,attn.out_proj,3,64,8,128,2.816502571105957,0.40673828125,1048576
vision,16,attn.out_proj,3,128,8,128,3.2358601093292236,0.390869140625,1048576
vision,16,attn.out_proj,4,32,8,128,1.1132961511611938,0.5634765625,1048576
vision,16,attn.out_proj,4,64,8,128,1.3135170936584473,0.53173828125,1048576
vision,16,attn.out_proj,4,128,8,128,1.5124479532241821,0.515869140625,1048576
vision,16,attn.out_proj,8,32,8,128,0.06746495515108109,1.0634765625,1048576
vision,16,attn.out_proj,8,64,8,128,0.07944438606500626,1.03173828125,1048576
vision,16,attn.out_proj,8,128,8,128,0.09119751304388046,1.015869140625,1048576
vision,16,mlp.c_fc,2,32,8,128,11.154677391052246,1.25390625,4194304
vision,16,mlp.c_fc,2,64,8,128,12.987947463989258,1.126953125,4194304
vision,16,mlp.c_fc,2,128,8,128,14.644492149353027,1.0634765625,4194304
vision,16,mlp.c_fc,3,32,8,128,4.769112586975098,1.75390625,4194304
vision,16,mlp.c_fc,3,64,8,128,5.561394214630127,1.626953125,4194304
vision,16,mlp.c_fc,3,128,8,128,6.2701873779296875,1.5634765625,4194304
vision,16,mlp.c_fc,4,32,8,128,2.224207878112793,2.25390625,4194304
vision,16,mlp.c_fc,4,64,8,128,2.5928759574890137,2.126953125,4194304
vision,16,mlp.c_fc,4,128,8,128,2.9234604835510254,2.0634765625,4194304
vision,16,mlp.c_fc,8,32,8,128,0.13482727110385895,4.25390625,4194304
vision,16,mlp.c_fc,8,64,8,128,0.15702444314956665,4.126953125,4194304
vision,16,mlp.c_fc,8,128,8,128,0.17653870582580566,4.0634765625,4194304
vision,16,mlp.c_proj,2,32,8,128,11.330910682678223,1.25390625,4194304
vision,16,mlp.c_proj,2,64,8,128,13.188915252685547,1.126953125,4194304
vision,16,mlp.c_proj,2,128,8,128,14.847463607788086,1.0634765625,4194304
vision,16,mlp.c_proj,3,32,8,128,4.840639591217041,1.75390625,4194304
vision,16,mlp.c_proj,3,64,8,128,5.638671398162842,1.626953125,4194304
vision,16,mlp.c_proj,3,128,8,128,6.3527021408081055,1.5634765625,4194304
vision,16,mlp.c_proj,4,32,8,128,2.258815050125122,2.25390625,4194304
vision,16,mlp.c_proj,4,64,8,128,2.6337039470672607,2.126953125,4194304
vision,16,mlp.c_proj,4,128,8,128,2.9659390449523926,2.0634765625,4194304
vision,16,mlp.c_proj,8,32,8,128,0.13687071204185486,4.25390625,4194304
vision,16,mlp.c_proj,8,64,8,128,0.15928944945335388,4.126953125,4194304
vision,16,mlp.c_proj,8,128,8,128,0.17884160578250885,4.0634765625,4194304
vision,17,attn.out_proj,2,32,8,128,5.595578670501709,0.3134765625,1048576
vision,17,attn.out_proj,2,64,8,128,6.561878204345703,0.28173828125,1048576
vision,17,attn.out_proj,2,128,8,128,7.465364933013916,0.265869140625,1048576
vision,17,attn.out_proj,3,32,8,128,2.396097421646118,0.4384765625,1048576
vision,17,attn.out_proj,3,64,8,128,2.8188185691833496,0.40673828125,1048576
vision,17,attn.out_proj,3,128,8,128,3.229321002960205,0.390869140625,1048576
vision,17,attn.out_proj,4,32,8,128,1.1190242767333984,0.5634765625,1048576
vision,17,attn.out_proj,4,64,8,128,1.3160736560821533,0.53173828125,1048576
vision,17,attn.out_proj,4,128,8,128,1.5057376623153687,0.515869140625,1048576
vision,17,attn.out_proj,8,32,8,128,0.06773154437541962,1.0634765625,1048576
vision,17,attn.out_proj,8,64,8,128,0.07960858196020126,1.03173828125,1048576
vision,17,attn.out_proj,8,128,8,128,0.09087000787258148,1.015869140625,1048576
vision,17,mlp.c_fc,2,32,8,128,11.042266845703125,1.25390625,4194304
vision,17,mlp.c_fc,2,64,8,128,12.866869926452637,1.126953125,4194304
vision,17,mlp.c_fc,2,128,8,128,14.495442390441895,1.0634765625,4194304
vision,17,mlp.c_fc,3,32,8,128,4.720633029937744,1.75390625,4194304
vision,17,mlp.c_fc,3,64,8,128,5.503124713897705,1.626953125,4194304
vision,17,mlp.c_fc,3,128,8,128,6.212174892425537,1.5634765625,4194304
vision,17,mlp.c_fc,4,32,8,128,2.20198917388916,2.25390625,4194304
vision,17,mlp.c_fc,4,64,8,128,2.5674593448638916,2.126953125,4194304
vision,17,mlp.c_fc,4,128,8,128,2.8988375663757324,2.0634765625,4194304
vision,17,mlp.c_fc,8,32,8,128,0.13339479267597198,4.25390625,4194304
vision,17,mlp.c_fc,8,64,8,128,0.15551096200942993,4.126953125,4194304
vision,17,mlp.c_fc,8,128,8,128,0.17478957772254944,4.0634765625,4194304
vision,17,mlp.c_proj,2,32,8,128,11.27548885345459,1.25390625,4194304
vision,17,mlp.c_proj,2,64,8,128,13.11897087097168,1.126953125,4194304
vision,17,mlp.c_proj,2,128,8,128,14.770870208740234,1.0634765625,4194304
vision,17,mlp.c_proj,3,32,8,128,4.817444324493408,1.75390625,4194304
vision,17,mlp.c_proj,3,64,8,128,5.610073089599609,1.626953125,4194304
vision,17,mlp.c_proj,3,128,8,128,6.319220066070557,1.5634765625,4194304
vision,17,mlp.c_proj,4,32,8,128,2.2475461959838867,2.25390625,4194304
vision,17,mlp.c_proj,4,64,8,128,2.6185333728790283,2.126953125,4194304
vision,17,mlp.c_proj,4,128,8,128,2.949786901473999,2.0634765625,4194304
vision,17,mlp.c_proj,8,32,8,128,0.1363057643175125,4.25390625,4194304
vision,17,mlp.c_proj,8,64,8,128,0.15848903357982635,4.126953125,4194304
vision,17,mlp.c_proj,8,128,8,128,0.1779472678899765,4.0634765625,4194304
vision,18,attn.out_proj,2,32,8,128,5.65071439743042,0.3134765625,1048576
vision,18,attn.out_proj,2,64,8,128,6.604126930236816,0.28173828125,1048576
vision,18,attn.out_proj,2,128,8,128,7.470362663269043,0.265869140625,1048576
vision,18,attn.out_proj,3,32,8,128,2.417452812194824,0.4384765625,1048576
vision,18,attn.out_proj,3,64,8,128,2.8275504112243652,0.40673828125,1048576
vision,18,attn.out_proj,3,128,8,128,3.207575559616089,0.390869140625,1048576
vision,18,attn.out_proj,4,32,8,128,1.1274330615997314,0.5634765625,1048576
vision,18,attn.out_proj,4,64,8,128,1.3197444677352905,0.53173828125,1048576
vision,18,attn.out_proj,4,128,8,128,1.4971498250961304,0.515869140625,1048576
vision,18,attn.out_proj,8,32,8,128,0.06828880310058594,1.0634765625,1048576
vision,18,attn.out_proj,8,64,8,128,0.07978694885969162,1.03173828125,1048576
vision,18,attn.out_proj,8,128,8,128,0.09025314450263977,1.015869140625,1048576
vision,18,mlp.c_fc,2,32,8,128,10.762846946716309,1.25390625,4194304
vision,18,mlp.c_fc,2,64,8,128,12.529165267944336,1.126953125,4194304
vision,18,mlp.c_fc,2,128,8,128,14.118775367736816,1.0634765625,4194304
vision,18,mlp.c_fc,3,32,8,128,4.5990729331970215,1.75390625,4194304
vision,18,mlp.c_fc,3,64,8,128,5.362608432769775,1.626953125,4194304
vision,18,mlp.c_fc,3,128,8,128,6.044473648071289,1.5634765625,4194304
vision,18,mlp.c_fc,4,32,8,128,2.1466221809387207,2.25390625,4194304
vision,18,mlp.c_fc,4,64,8,128,2.500851631164551,2.126953125,4194304
vision,18,mlp.c_fc,4,128,8,128,2.8219025135040283,2.0634765625,4194304
vision,18,mlp.c_fc,8,32,8,128,0.13003391027450562,4.25390625,4194304
vision,18,mlp.c_fc,8,64,8,128,0.15131326019763947,4.126953125,4194304
vision,18,mlp.c_fc,8,128,8,128,0.1700858324766159,4.0634765625,4194304
vision,18,mlp.c_proj,2,32,8,128,11.262897491455078,1.25390625,4194304
vision,18,mlp.c_proj,2,64,8,128,13.10510540008545,1.126953125,4194304
vision,18,mlp.c_proj,2,128,8,128,14.761967658996582,1.0634765625,4194304
vision,18,mlp.c_proj,3,32,8,128,4.815174102783203,1.75390625,4194304
vision,18,mlp.c_proj,3,64,8,128,5.605942726135254,1.626953125,4194304
vision,18,mlp.c_proj,3,128,8,128,6.318851947784424,1.5634765625,4194304
vision,18,mlp.c_proj,4,32,8,128,2.246757745742798,2.25390625,4194304
vision,18,mlp.c_proj,4,64,8,128,2.6184589862823486,2.126953125,4194304
