type,module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
vision,attn.in_proj_weight,3145728,23,3.158833550287454e-08,0.04231473125517368,0.05628188986703911,0.07272814507482672,0.1941724270582199,3.2992904013618616
vision,attn.out_proj.bias,1024,0,0.00016443297499790788,0.4395710054039948,1.106204194426551,1.1891074439644702,1.1981312036514282,35.583201145840206
vision,attn.out_proj.bias,1024,1,4.737753624795005e-05,0.7181720906496043,1.0835907058715935,1.0927751240611068,1.0934864282608032,7.609625822975758
vision,attn.out_proj.bias,1024,2,6.147276144474745e-05,0.8047522711753837,1.1472640039920832,1.3445292998432834,1.3669368028640747,10.374164573841998
vision,attn.out_proj.bias,1024,3,4.7263692977139726e-05,0.558540133833885,1.3707699626088607,1.5416097006439937,1.5597084760665894,26.534618672400356
vision,attn.out_proj.bias,1024,4,0.00020355680317152292,0.3837629660964007,0.7451919224262407,1.2303093701361927,1.285094976425171,23.440354278484815
vision,attn.out_proj.bias,1024,5,2.2520111087942496e-05,0.4123809874057768,0.8694942992925804,0.930090217167131,0.9365266561508179,15.827177967371968
vision,attn.out_proj.bias,1024,6,0.00020139626576565206,0.3001056703925132,0.7068525522351288,0.7413675328850698,0.7452327609062195,17.52718963962054
vision,attn.out_proj.bias,1024,7,8.902995614334941e-05,0.2172966834902763,0.8514383150339372,0.9261082246243857,0.9338960647583008,30.84171488947934
vision,attn.out_proj.bias,1024,8,0.0002701035118661821,0.20883491039276111,0.7636959410905931,0.8790619258344013,0.8919327855110168,27.74059344152334
vision,attn.out_proj.bias,1024,9,2.7958169084740803e-05,0.25766272574663157,1.3161822342873084,1.8958154316186098,1.960502028465271,128.60282780214723
vision,attn.out_proj.bias,1024,10,3.309041858301498e-05,0.3325807648897163,1.4819608796835169,2.915913122713363,3.0786666870117188,258.7413050931343
vision,attn.out_proj.bias,1024,11,2.9233839086373337e-05,0.274264923036098,1.2835879380703101,3.176920345306128,3.3922996520996094,335.39756041633154
vision,attn.out_proj.bias,1024,12,0.000131755878101103,0.2480831220746039,1.4925976814628286,2.738877612423722,2.879023551940918,303.59834608104995
vision,attn.out_proj.bias,1024,13,5.379397771321237e-05,0.2754473343491551,1.153337517499976,1.3024557125329779,1.3179126977920532,62.5586388011927
vision,attn.out_proj.bias,1024,14,0.00015319482190534472,0.22572694107890104,0.6204930577278187,1.1503142576753342,1.2105462551116943,66.00824291373824
vision,attn.out_proj.bias,1024,15,5.949539627181366e-05,0.2581039595603943,0.6191352689862333,0.8076744236409399,0.8289189338684082,9.434143753215874
vision,attn.out_proj.bias,1024,16,7.710987847531214e-05,0.23683282822370524,0.8987301455736536,1.3586484605371312,1.4099549055099487,50.90537930681021
vision,attn.out_proj.bias,1024,17,6.968245725147426e-05,0.192979381084442,0.6259866771400264,1.9333430198667587,2.081474781036377,205.30615443795648
vision,attn.out_proj.bias,1024,18,0.00019367551431059837,0.21806213513016692,0.8222769535184055,1.5178418530820819,1.5966709852218628,73.64599258022234
vision,attn.out_proj.bias,1024,19,0.00010213122004643083,0.32752877235412586,0.6552109657526048,1.641913480388978,1.7542608976364136,34.01419679097893
vision,attn.out_proj.bias,1024,20,2.5737724627106218e-06,0.29648391962051385,1.1709223597646168,1.2125887354373888,1.21613609790802,17.883670548292013
vision,attn.out_proj.bias,1024,21,7.689352059969679e-05,0.42968481868505476,1.4582269383669244,2.226730612754714,2.31329345703125,31.388703901405
vision,attn.out_proj.bias,1024,22,2.3042873635858996e-06,0.4483251944184303,1.5756875055433184,4.708025280904328,5.062439918518066,213.52342880864754
vision,attn.out_proj.bias,1024,23,0.0001584126439411193,0.6139852690696712,1.284296437144313,2.234194990599022,2.341458559036255,13.67060138404098
vision,attn.out_proj.weight,1048576,0,3.862578257241012e-09,0.04453699570149183,0.07651383951306581,0.11846967469896459,0.31562814116477966,17.73835370045046
vision,attn.out_proj.weight,1048576,1,7.6815087624027e-09,0.03438314329832792,0.06270593740046752,0.09577395780011687,0.26441165804862976,16.008184486885018
vision,attn.out_proj.weight,1048576,2,9.02843222405636e-09,0.03102479735389352,0.0641705013811596,0.13347794651978234,0.2975415885448456,31.155745247825113
vision,attn.out_proj.weight,1048576,3,3.2519126280661226e-10,0.03217599634081125,0.05437226239592079,0.10514904523262616,0.24686555564403534,8.810965688489373
vision,attn.out_proj.weight,1048576,4,2.8556863540529775e-08,0.03395723178982735,0.04986301083117842,0.07934617115184038,0.1875544786453247,4.429134829379009
vision,attn.out_proj.weight,1048576,5,4.4523743025770557e-10,0.03602105472236872,0.04932578327134259,0.06559121498828911,0.13750725984573364,3.5518772959631266
vision,attn.out_proj.weight,1048576,6,1.366796276158766e-08,0.03596422355622053,0.048496146406978705,0.06526877239341945,0.1417815387248993,3.486077368480093
vision,attn.out_proj.weight,1048576,7,1.5932824837250337e-08,0.03609005082398653,0.048032115213576226,0.06177374092861637,0.12424296885728836,3.354604531426482
vision,attn.out_proj.weight,1048576,8,5.161893579241905e-09,0.03676723502576351,0.04979291064664844,0.07035846060141077,0.2674527168273926,3.7317486719245503
vision,attn.out_proj.weight,1048576,9,7.888489861329617e-09,0.03567631542682648,0.04822692060843397,0.06868627028537323,0.13101699948310852,3.3782190373819514
vision,attn.out_proj.weight,1048576,10,4.5054058261939645e-08,0.03535547573119402,0.04605210032314111,0.056290838178246906,0.08945067226886749,3.1473185366263547
