module,param_count,layer,percentile_0,percentile_99,percentile_999,percentile_9999,percentile_100,kurtosis
mlp.up_proj,70778880,30,0.0,0.04638671875,0.059326171875,0.07080078125,0.39453125,3.042341780343169
mlp.up_proj,70778880,31,0.0,0.04638671875,0.0595703125,0.07080078125,0.263671875,3.026023815726937
mlp.up_proj,70778880,32,0.0,0.046630859375,0.059814453125,0.0712890625,0.349609375,3.037189293635506
mlp.up_proj,70778880,33,0.0,0.046875,0.06005859375,0.07177734375,0.44140625,3.0444602722176484
mlp.up_proj,70778880,34,0.0,0.047119140625,0.060546875,0.072265625,0.4140625,3.052189834731244
mlp.up_proj,70778880,35,0.0,0.047607421875,0.06103515625,0.0732421875,0.29296875,3.0455443318297197
mlp.up_proj,70778880,36,0.0,0.0478515625,0.0615234375,0.07373046875,0.375,3.056325074580746
mlp.up_proj,70778880,37,0.0,0.048095703125,0.06201171875,0.07470703125,0.416015625,3.093066664166201
mlp.up_proj,70778880,38,0.0,0.04833984375,0.0625,0.08251953125,0.8203125,3.990713763191592
mlp.up_proj,70778880,39,0.0,0.05029296875,0.06591796875,0.08642578125,1.5546875,4.174917959911426
post_attention_layernorm,5120,0,3.218650817871094e-05,0.07500976562500039,0.19254589843750214,1.3711441406246543,1.7890625,2460.276742614107
post_attention_layernorm,5120,1,1.9669532775878906e-05,0.09814453125,0.11859423828125015,0.18043164062499173,0.1904296875,12.036215698733209
post_attention_layernorm,5120,2,0.00014400482177734375,0.130859375,0.1336728515625003,0.134765625,0.134765625,36.78426948372615
post_attention_layernorm,5120,3,0.000568389892578125,0.16015625,0.18973242187500183,0.21482050781249917,0.2158203125,43.328262729976245
post_attention_layernorm,5120,4,0.00113677978515625,0.1728515625,0.17578125,0.1772344726562496,0.177734375,45.799735398910904
post_attention_layernorm,5120,5,0.005645751953125,0.1892675781250004,0.19140625,0.1923828125,0.1923828125,52.97817531944555
post_attention_layernorm,5120,6,0.02490234375,0.2021484375,0.2060546875,0.20896113281249917,0.2099609375,50.972905686230646
