model,module,layer,memmb,param_cnt,bit_budget,b1,g1,b2,g2,params_quant_tot,params_all_tot
Qwen3.5-9B,mlp.gate_proj,24,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.up_proj,9,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.up_proj,28,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.gate_proj,8,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.up_proj,7,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,self_attn.k_proj,7,1.7355143129825592,4474176,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.gate_proj,26,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.gate_proj,1,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.up_proj,10,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.up_proj,8,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,self_attn.v_proj,11,8.5078125,16777216,3.25,4,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.down_proj,26,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.down_proj,30,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,self_attn.o_proj,27,34.03125,67108864,3.25,4,64,8,128,7279124992,11386992000
Qwen3.5-9B,self_attn.k_proj,23,8.5078125,16777216,3.25,4,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.gate_proj,5,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.gate_proj,13,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.up_proj,2,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.up_proj,0,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.down_proj,1,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.down_proj,25,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,self_attn.v_proj,19,8.5078125,16777216,3.25,4,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.gate_proj,12,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.up_proj,12,20.8252035677433,53687616,3.25,3,64,8,128,7279124992,11386992000
Qwen3.5-9B,mlp.down_proj,5,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.q_proj,7,14.966719299554825,35791520,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.q_proj,27,68.0625,134217728,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,26,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,9,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.k_proj,15,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,10,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,29,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,3,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,18,102.09375,201326592,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,19,102.09375,201326592,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,31,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.k_proj,31,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,16,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,16,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,4,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,6,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,18,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.o_proj,15,34.03125,67108864,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,24,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,27,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.q_proj,23,68.0625,134217728,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,10,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,7,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,21,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,22,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.v_proj,3,1.8709385991096497,4474176,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,5,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,6,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,14,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.q_proj,31,68.0625,134217728,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,20,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,28,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,30,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,17,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,19,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.o_proj,7,7.483352959156036,17895744,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,13,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,0,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,9,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,15,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,22,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.o_proj,23,34.03125,67108864,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,23,102.09375,201326592,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.q_proj,15,68.0625,134217728,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,20,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,28,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,29,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,25,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,18,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,2,102.09375,201326592,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,22,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,25,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,21,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,15,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.v_proj,23,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.k_proj,11,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,17,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,23,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.k_proj,19,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,15,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,27,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,3,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.q_proj,11,68.0625,134217728,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,8,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.o_proj,19,34.03125,67108864,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,4,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,1,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,19,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,4,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,29,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,14,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,27,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.v_proj,31,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,31,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,2,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.o_proj,31,34.03125,67108864,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,13,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,3,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,7,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.q_proj,19,68.0625,134217728,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.v_proj,27,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,16,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,23,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,17,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,24,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.k_proj,3,1.8709385991096497,4474176,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,21,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,11,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.v_proj,7,1.8709385991096497,4474176,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.o_proj,3,7.483352959156036,17895744,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,0,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.q_proj,3,14.966719299554825,35791520,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,11,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,30,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,31,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.v_proj,15,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,6,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,12,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.k_proj,27,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,14,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,11,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.o_proj,11,34.03125,67108864,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,20,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,24,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,9,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,28,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,8,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,7,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.k_proj,7,1.8709385991096497,4474176,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,26,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,1,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,10,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,8,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.v_proj,11,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,26,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,30,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.o_proj,27,34.03125,67108864,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.k_proj,23,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,5,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,13,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,2,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,0,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,1,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,25,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,self_attn.v_proj,19,8.5078125,16777216,3.51,4,64,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.gate_proj,12,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.up_proj,12,22.450085639953613,53687296,3.51,3,32,8,128,7279094976,11386961984
Qwen3.5-9B,mlp.down_proj,5,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.q_proj,7,66.03125,134217728,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.q_proj,27,68.0625,134217728,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,26,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,9,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.k_proj,15,8.5078125,16777216,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,10,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,29,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,3,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,18,108.1875,201326592,4.13,4,32,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,19,108.1875,201326592,4.13,4,32,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,31,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.k_proj,31,8.5078125,16777216,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,16,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,16,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,4,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,6,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,18,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.o_proj,15,34.03125,67108864,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,24,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,27,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.q_proj,23,68.0625,134217728,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,10,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,7,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,21,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,22,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.v_proj,3,8.25390625,16777216,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,5,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,6,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,14,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.q_proj,31,68.0625,134217728,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,20,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,28,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,30,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,17,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,19,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.o_proj,7,33.015625,67108864,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,13,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,0,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,9,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,15,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,22,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.o_proj,23,34.03125,67108864,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,23,108.1875,201326592,4.13,4,32,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.q_proj,15,68.0625,134217728,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,20,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,28,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,29,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,25,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,18,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,2,108.1875,201326592,4.13,4,32,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,22,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,25,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,21,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,15,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.v_proj,23,8.5078125,16777216,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.k_proj,11,8.5078125,16777216,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,17,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,23,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.k_proj,19,8.5078125,16777216,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,15,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,27,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,3,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.q_proj,11,68.0625,134217728,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,8,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.o_proj,19,34.03125,67108864,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,4,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,1,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,19,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,4,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,29,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,14,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,27,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.v_proj,31,8.5078125,16777216,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,31,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,2,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.o_proj,31,34.03125,67108864,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,13,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,3,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,7,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.q_proj,19,68.0625,134217728,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.v_proj,27,8.5078125,16777216,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,16,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,23,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,17,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,24,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.k_proj,3,8.25390625,16777216,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,21,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,11,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.v_proj,7,8.25390625,16777216,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.o_proj,3,33.015625,67108864,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,0,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.q_proj,3,66.03125,134217728,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,11,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,30,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.gate_proj,31,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.v_proj,15,8.5078125,16777216,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,6,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.down_proj,12,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
Qwen3.5-9B,self_attn.k_proj,27,8.5078125,16777216,4.13,4,64,8,128,21206401024,25314268032
Qwen3.5-9B,mlp.up_proj,14,99.046875,201326592,4.13,4,128,8,128,21206401024,25314268032
